,0
0,0.0
1,0.0
2,-0.8097566845768907
3,-0.4123956014790654
4,-2.072509904269017
5,-0.5373300963765955
6,-1.6523110891858077
7,-2.4145226673249884
8,-2.0610660978279123
9,-0.24637298344290892
10,-0.36298676848060507
11,-1.4579243581670531
12,-1.5123897772892518
13,-0.0526107761042367
14,-1.6429537018429683
15,0.15498852225449045
16,-0.7246796850397663
17,-1.0751037788639648
18,0.8426816135701316
19,2.315167803209229
20,0.7158698154430948
21,1.1893247687998707
22,-0.875406329271903
23,-0.09969752336742907
24,-2.552400013278968
25,-1.1953210105449683
26,-2.213642661837704
27,-3.2445366330502243
28,-0.22634567708939346
29,0.6878607954655059
30,1.5010630228741566
31,1.035882802177
32,0.3736798123814457
33,0.16430086093368493
34,-1.0014804048813133
35,0.18914975778983023
36,-0.48022024177380235
37,0.9816239557219706
38,1.0254453713086935
39,0.9799201302676388
40,1.0885175510311158
41,0.9037008373909876
42,0.7388377649966487
43,0.9697337606480048
44,0.3598101639384159
45,0.4066694082075558
46,0.7847054967021903
47,0.8055592849211928
48,1.973265543091264
49,3.125780507840248
50,2.1347790438461964
51,2.5657522886775475
52,2.127951087310956
53,2.89763750152061
54,1.0922622263832387
55,2.8647537079359853
56,0.9031480276020012
57,0.07903103682962498
58,1.0050204696390224
59,0.13917408264936243
60,-0.6887814411269751
61,-0.2927200753713824
62,-0.8098460413447547
63,-0.27500989102923773
64,-0.1537220923906486
65,0.7163551350638128
66,0.7331885456708505
67,2.2935355281030807
68,0.04328704945265116
69,1.7448757733050677
70,2.5316779872535395
71,0.14258625470099906
72,0.31983979260886314
73,-0.9039990215853517
74,-1.002872511740007
75,-0.29791412561319236
76,-0.5517345121275918
77,-0.050301409530925545
78,-0.8098616003241629
79,-0.5825785049100858
80,-1.1793827238649148
81,0.20145876389803963
82,0.2464200159683847
83,-0.14022622997463322
84,-0.728907611737553
85,-0.482584717306728
86,0.6627287393355822
87,1.2210316963551306
88,1.552378318343029
89,0.9407418820117589
90,3.1252729023454044
91,2.2787925860275244
92,1.377107797342252
93,1.4439446139802357
94,0.7427839467162047
95,0.6871823657560816
96,0.18943594588656898
97,0.9374353241316753
98,1.1250783503852373
99,1.6422770441119932
100,1.2337830221848975
101,0.3333000641553525
102,-1.4253262123592012
103,-0.05413904929600555
104,-0.5751545791560251
105,-0.8540208834459873
106,-1.3496099916607065
107,-0.14783138126628215
108,-0.5530090810558402
109,0.3247088321388607
110,-0.13473153611875252
111,-0.2505233721502925
112,-0.29691985007768107
113,-0.16261340345712527
114,-0.568439274140354
115,-2.399286971343929
116,-1.0799852034630593
117,-0.612138518244492
118,-0.3738575709245629
119,0.4674979627656921
120,-0.5944023546434964
121,0.6223569756000306
122,1.0256176256402796
123,0.47272887553811727
124,1.0787777698497583
125,0.962797535427455
126,1.6215248369571063
127,1.5366473309981359
128,0.34489137790842495
129,1.6662851344685372
130,1.8329779514528695
131,1.3659766380023326
132,3.158289210177744
133,2.101799901445845
134,2.1785399652920905
135,1.1232574437036842
136,0.18124880120445763
137,1.5886870051786652
138,-0.35986741142360334
139,1.2405204077632122
140,-0.06782925386589989
141,-0.08372255447727842
142,1.4354671310853766
143,1.9454965535448605
144,2.8875801120506024
145,0.8255516359581563
146,0.329132398171585
147,0.2869622900496547
148,0.47848819441072543
149,-0.4581793625037883
150,0.8496574138814954
151,-0.3162942769402106
152,-0.6512635280658805
153,-0.030971404527672053
154,-0.0647496233866169
155,-1.5251774964814682
156,-1.4133005235721974
157,-2.708978367293711
158,-0.9920445637797137
159,-0.31921671888605674
160,0.9761076523932015
161,0.6907031630589299
162,0.3072427884036577
163,-1.0094824924490116
164,-0.3722214608845949
165,-0.4705002810837743
166,1.224515699386973
167,1.5271239533194698
168,-0.11365354080550594
169,-0.07485270196971189
170,1.0091194290099155
171,0.8562044863636817
172,-1.1152078395850742
173,0.31753172741272806
174,-0.024124897260570523
175,-2.14096110751731
176,-1.0909120831043326
177,-1.810421969169394
178,-2.429973698467516
179,-0.08198722325860763
180,-1.6923501183118035
181,-0.7595951858235274
182,-0.9371185627109128
183,-1.0916766952971044
184,-1.2632394722534264
185,0.9632369054280688
186,-0.34877819287639233
187,0.49955867097718665
188,-0.7371953845378098
189,-0.37596984385605353
190,-0.6764385750165423
191,-1.6941939210631913
192,-0.6460755917279293
193,-0.14584093238035323
194,-0.4254879514301102
195,0.3085008583943687
196,0.20481207559108705
197,1.0826024658978644
198,-0.6917561614028421
199,0.40616542758576607
200,-0.46680018531660344
201,-1.3095675720876097
202,-1.413787301982052
203,-0.9716929519029255
204,-1.2758202706947395
205,-0.9184913362917361
206,0.9291937683709265
207,0.22962883798438746
208,-0.7269248934792842
209,-0.9464476930147467
210,-1.270366672023169
211,-0.751083901915489
212,0.8140194747965884
213,0.655250360595653
214,2.3721231351616656
215,2.1983831532259006
216,1.4946217612872015
217,2.388457243848494
218,1.5676795127217764
219,-0.028052385854709927
220,0.09440610780651026
221,0.5629941109013108
222,0.4167584060538002
223,0.7546200259398922
224,-0.512920165271573
225,-2.7039459166718744
226,-0.07149635192198778
227,-0.870891292577213
228,-0.9115253339316937
229,-0.8242947661886891
230,-0.6723855814147243
231,-1.392142342116157
232,-0.813304232515826
233,-0.9283740828827733
234,-0.2507220617058535
235,0.9905296646740003
236,0.7533001961604895
237,1.623587677102936
238,-1.5615536421362255
239,-1.4033533964977836
240,-0.09386139162329477
241,-0.2631989289869893
242,-1.1636142403596108
243,-0.13728574668476223
244,-0.9849809545252732
245,0.11476409486665706
246,-1.2291403040092286
247,-2.011607338134521
248,-1.6632373383474912
249,-1.2221351000764509
250,-1.3246906453469787
251,-0.5620110522941422
252,-0.7284822892630511
253,-1.1647632097237168
254,-2.4296096855869638
255,-0.9272696446654316
256,-2.1894629244045287
257,-1.1295078143233872
258,-2.0947755561980035
259,-1.4780601856558815
260,-0.3645298962569752
261,-1.1620669810667366
262,-0.4672020596560094
263,-1.6613220321601796
264,-0.4963530134474049
265,-1.5202659761051125
266,-1.0864570587732216
267,-1.8428596694213355
268,-2.1564602306778853
269,-2.632093840936402
270,-0.9012226932281429
271,-2.187942953456929
272,-2.933933197892838
273,-2.1440856338446945
274,-2.108609683672755
275,-2.987393128299445
276,-3.193508824514849
277,-3.2448362933393353
278,-1.8776398902982385
279,-3.6743336480023663
280,-2.0285483974272402
281,-1.6569432019347705
282,-1.5497298654241474
283,-1.091961642238441
284,-1.1443012275832094
285,-2.3421185053320714
286,-0.5932522538945068
287,-1.69716486167024
288,-1.0898448962853582
289,-0.6913636853175127
290,-0.8716229696003936
291,-1.7893487516423292
292,-0.4714048353481237
293,-0.017906037359721516
294,-0.9512373156680731
295,-0.6810065680271313
296,-0.8597904023670389
297,-0.9357084119631203
298,-0.748460536862593
299,-0.2760083166106493
300,-1.2427673986150063
